"KKU-213","KKU-214","KKU-156","HuCCA-1","RBE","KKK-D138","TFK-1","YSCCC","SSP-25","KKU-100","HuCCT-1","KKK-D131","KKU-055","KKK-D068","HuH-28","Drug"
6.19913624471367,5.48330074911191,5.94999906858645,5.20614558006491,5.29430034622998,5.61805578185153,4.04040619827056,4.55079305415616,3.46607673754173,6.80135260757372,3.93790310892868,4.38011645910217,5.18595151607902,3.86903910392768,4.52698535758131,"Subtype_1.2"
6.97476290115121,6.95276315655276,7.08809752928881,5.37872344153913,5.96511427442619,5.80679723793595,4.86161128168834,4.71321684373699,5.05684024945548,6.48569656574717,5.5809085663104,5.58009915801023,5.52640991026691,5.15078133132046,3.12988227005803,"Subtype_1.2"
3.52127911397949,3.46081307237534,5.69457142830064,5.49807381358314,4.81998171159092,3.72884397449057,4.47975179012855,2.867674692797,3.01916434480777,3.07886005178019,3.9859674092009,3.04337915542604,0.249202712743377,3.11350030714625,2.11031874294863,"Subtype_1.2"
0.0814629827790629,0.0814629827790629,1.71165631514945,3.65695916260335,1.62844318397997,2.04854564024204,2.62676956852571,4.77518649898842,1.63670584609428,3.81401137368503,2.43845744638475,3.34802582924454,4.15669484962362,2.16505055822347,3.76799127813245,"Subtype_1.2"
4.19339983562139,4.91085152147737,4.69191281051658,4.13380835999759,4.44396357081695,3.51433030159977,3.01666440930024,3.21429312055446,3.41913758431757,4.06920256143606,3.34258876591899,3.77534715150586,3.76890868275244,4.64891328726123,3.49173081703721,"Subtype_1.2"
3.90919945455451,3.37144653413389,3.48806087664983,3.54452356188157,1.89320482893821,0.668490973722596,1.64900531898683,0.252776417400325,0.384113505694563,1.40411860839361,1.99307693501359,0.226991763536032,1.62772139376711,2.87209754381287,0.195780902966861,"Subtype_1.2"
6.75222123346957,6.37397676636829,5.92895386565795,5.75874873739331,5.78407470647352,5.63740266926315,4.13266160820823,5.45240696900385,5.4111248721987,5.4038799377676,5.23474293794162,5.84983909540563,5.95598846459803,5.37119358636901,4.29829163584448,"Subtype_1.2"
4.42801438173656,4.76610207118914,5.09187211791868,4.49293549287823,4.44176320523637,1.40191902907863,1.84686447140786,3.53115386065997,4.22334458210325,3.59631914866503,3.89080661581673,3.9400156625668,1.01282929812868,1.03770031901524,3.97860461265347,"Subtype_1.2"
4.32758281510761,3.67321327091275,4.00435796544059,4.63169792098194,2.55065843529761,3.78417979679246,3.85561741248898,3.58672595918571,1.08235133403217,2.48293797247931,2.67710344772718,2.90599418444759,0.64235667254225,3.47938170573236,1.15590797210373,"Subtype_1.2"
0.753869591347755,2.91607110862712,3.15573911288915,2.29042544812893,2.34361514539164,3.0875838643159,0.413218433789849,3.35455691449368,0.246830927799633,1.94255220564699,0.246830927799633,0.643317698871244,0.246830927799633,0.750557820575686,1.12829513578635,"Subtype_1.2"
2.19639103898812,1.27355025002285,2.99457708218917,1.18697129890797,3.31290709252157,1.40797999014203,2.61211217950812,1.22549422632614,0.79483240632782,0.0922712500971867,0.0922712500971867,1.02640161355845,2.12435680917484,0.351165913545634,0.43614662742907,"Subtype_1.2"
7.35918569233,8.51252174414761,8.70465377322827,8.17736515806012,6.82671970769757,5.80638945143137,2.43326053804716,1.57517963274203,6.11045247405544,4.94848744546437,7.55723704588992,6.05730797481962,4.53775662702436,7.62557775728464,4.56639736991698,"Subtype_1.2"
1.58133093573571,1.89696100126305,2.00924239524435,4.86235242121509,1.34426056653439,3.20416108291048,3.50860773215941,6.51654027901842,4.90192527635206,6.00833938263112,3.54077437987452,2.89520127924403,2.38399758423262,2.0362373091825,6.44783360074916,"Subtype_1.2"
6.61230002950979,7.01800286866037,7.06766923998623,5.42748930764737,4.44961536577464,5.92150448621011,3.69728693205512,3.32781165486612,3.03774903720085,7.46132060704116,3.32242828341834,3.46337213093095,5.02547344979951,4.5269573410002,1.91443614138728,"Subtype_1.2"
4.27983415675383,4.13981323997844,5.64008434589858,4.52890017193393,1.26440891620079,2.62883415922814,1.39161096361925,1.67864405727208,0.601469727102678,0.592910983246877,2.66233988133722,2.50320049292768,0.690723661016082,1.87763613683278,2.9659478287249,"Subtype_1.2"
2.41018928188865,3.1650707884203,2.0405486559844,1.56391157614892,2.54364579097205,2.54283858745579,0.73883077068017,1.38187831072719,0.795550149812809,1.93301434078266,2.00765874950821,0.924367888621088,1.95063153227259,2.79132459990861,1.55545981680726,"Subtype_1.2"
4.40560798957153,4.14990746248824,4.1241429961319,4.18333163077095,2.60170009450467,1.07038916815837,2.22910338481722,3.19825066962992,0.794598726155451,2.57693043743629,1.44772510251265,1.74780161042049,1.577085873359,1.85452539260516,0.105294772679715,"Subtype_1.2"
5.57923827723397,5.67016507867717,6.7740950709454,4.87993568997599,4.22664812194146,4.24303909321926,2.69834096667009,4.29508411604463,4.25293349886518,3.43838549400266,3.93953427814676,3.1896705282029,2.34024446190807,5.6356237604311,1.54583699881677,"Subtype_1.2"
4.29487781336009,4.15269513199331,4.27796563038848,4.31422170080472,3.47155198990524,1.1757714646306,1.87229310562577,3.16444222256675,1.98960725486607,3.66249302878092,1.56377758111819,3.19607332452191,0.512188647512417,2.17527077858978,2.13188191891488,"Subtype_1.2"
1.96040028684005,3.24477601202578,4.55341079541386,2.78664929875277,3.44472958587412,4.79178319201975,3.01979553997203,0.464220530339075,0.711500126827783,0.410804933214732,4.71334615414327,3.15286832286524,1.8559949186638,1.88139803558499,0.625051204289346,"Subtype_1.2"
5.65621759323262,6.32731277801546,5.8471709884348,5.47224910152659,5.21298984038079,5.30590447561958,5.17917058015975,2.82947792602955,3.39047157025349,5.07285441203857,5.70420205220752,4.8320527369276,6.2279253718541,2.82817390792736,4.7899164474047,"Subtype_1.2"
5.41875506018925,5.62338822828769,5.8481663836681,4.87798546654768,5.15952753368438,4.16487764955078,3.76203623199341,3.26756833313186,3.66759808898395,4.75457247917101,5.20800150416036,4.5070167282881,5.23868569282298,4.83587997111589,3.44614759660097,"Subtype_1.2"
3.35218410168308,3.17623124221637,3.68759618934869,3.38591562385577,2.18359765156507,0.139342742903923,1.73152165510852,1.02665938329338,0.139342742903923,0.429529578912284,2.82188943230034,0.949581095738256,0.139342742903923,2.48270874451624,0.139342742903923,"Subtype_1.2"
4.94028233547703,4.88353580862553,5.37679335793254,3.66683953237382,0.231932677893095,2.08800648309974,0.258803792864452,1.72835899163729,0.231932677893095,0.587580389179062,0.231932677893095,3.54736581325029,3.56306015731916,0.27932565373824,0.231932677893095,"Subtype_1.2"
1.44381107141119,0.717758269980732,0.427213040329507,1.15763754036512,0.317477944256853,2.29097869018108,0.272458231819299,0.0231498784116967,0.944785266541118,1.3531844586517,0.0231498784116967,0.249866697087053,0.0231498784116967,0.0231498784116967,0.976794277022363,"Subtype_1.2"
4.36406813534854,4.70811888606225,5.04811744132473,4.5480447304881,1.20293234006075,2.21752706447302,4.72490123934176,4.02677996015653,2.97477009945346,0.349573589040637,4.9983964416394,4.46809324685137,0.349573589040637,2.76486769021318,1.02618420268725,"OrgSubtype_1.2"
4.47322068487446,4.83768091529374,4.87571572445673,4.78843785225937,2.1974611735809,1.08549983099045,4.43044354613757,5.68091829631756,2.58520602471879,1.06865157160477,4.76515828162553,5.63686067871906,0.49528571784564,1.8821021212031,2.06482787135397,"OrgSubtype_1.2"
5.12635389109406,5.53582768099523,5.24816253851469,5.07687068993532,2.11764512888511,1.47002485640343,3.38394324282668,4.56385133123947,3.21824427091205,2.26567801360266,5.39055478591346,5.78613604154097,2.52896541061549,2.02788034642391,1.09369740826641,"OrgSubtype_1.2"
3.0436447358192,2.79799803709575,3.57782833605844,2.20975680882917,0.67301183555343,0.87292153764115,2.07372919187076,2.60146008536711,1.73276344720099,1.0081904628332,3.01686516431874,3.15244977527714,0.839925310080973,1.37590050841219,0.715910839265864,"OrgSubtype_1.2"
4.87243064410679,3.95749866084685,5.76845008591219,5.75833792321611,0.503580085780087,2.6078683860408,4.38439853466853,5.72536158111884,3.11478551894809,0.623004993349666,4.67349123554362,5.46185325279558,2.9457269242212,3.02279114095453,0.368373672405323,"OrgSubtype_1.2"
5.10945762315202,7.11930472464536,6.32770883009828,5.8552213783529,3.15554279248185,2.85806118042811,4.8438992031742,3.98959137122289,2.99646865273162,0.803924130083529,4.78102908484862,3.94096567874983,2.16377857136222,1.39430871413151,0.155955335817834,"OrgSubtype_1.2"
5.68731534349065,4.98051924914079,5.28808170025643,5.66114981683093,4.13062168194977,3.59787803036987,5.27523774756014,4.63844684556135,3.63151134058275,4.42232897545594,5.97541238074098,5.21157566841063,2.8405846514731,3.82606511054106,4.3073531413661,"OrgSubtype_1.2"
2.85175136610642,3.19790850800905,3.24181240087362,1.97660710175359,0.787063360470009,0.436760279217456,0.951040757225465,2.27851363528141,1.45247666726613,0.204536465233273,2.01853090841199,5.24312827333452,0.204536465233273,0.715288726800233,0.204536465233273,"OrgSubtype_1.2"
0.603403056674671,0.267897614344387,1.44050693608297,0.267897614344387,2.98802822575305,3.97724548298897,2.60820004136277,1.20994098530236,5.02324312700155,3.74648127537916,3.26869904008667,2.61055363695064,4.60728044235218,3.64583367616369,5.99043098763846,"OrgSubtype_1.2"
4.07656361133292,2.5769937237405,3.80809824611498,4.13383775745351,2.28163755099136,0.323264486867767,4.94934005328453,5.13781080467963,2.41380034634811,0.287746212881644,6.55497858093579,5.27457356991245,0.287746212881644,3.43906899034252,0.323502319775804,"OrgSubtype_1.2"
4.7622183947778,4.84728329370065,4.78935977394309,3.99166696557591,4.02959557346139,3.51174057644508,5.30780431088979,4.67006678386031,3.9422973890238,3.79598544553101,4.07125242960348,4.50762471460808,2.82928289087091,3.74003801314693,3.42045652390091,"OrgSubtype_1.2"
8.17433738532145,7.94471606918425,7.71945147403876,7.57631158290621,2.41720810039184,4.88364397946821,5.77272884990301,4.70367164824141,4.03322984514236,3.06813336244122,6.68140567705467,6.70266943978613,1.15008996394235,3.28982144429178,1.61346003611847,"OrgSubtype_1.2"
6.53066224925761,3.63080415101383,2.70471304869607,5.6913279188969,8.82946073776954,7.69475131647394,0.924452489035733,2.53085097411175,8.49565521040276,7.14301481659351,6.1841077889451,7.29774091218908,7.7187860054166,9.01701074453781,8.04632828259252,"OrgSubtype_1.2"
2.08001534719777,5.17012555959859,3.5368132843655,8.20623898867066,1.2292972355027,2.42420425060793,1.27846964109216,2.57966706661504,0.856335878788946,0.281137550397775,2.68137538234017,4.57648191121826,0.281137550397775,0.281137550397775,0.281137550397775,"OrgSubtype_1.2"
1.64670580014447,2.07190945674863,2.54543231458685,2.11009172787215,0.237693782441418,1.7852009832585,3.87624776219993,1.21038807930079,0.434304404037831,0.237693782441418,2.1171162640087,1.97162682494551,0.766997683490571,0.783576280636162,0.237693782441418,"OrgSubtype_1.2"
3.49006304093433,3.13915974923217,4.06450638680775,4.86556932659967,0.300426782600198,2.1763634180894,2.39853760763562,1.70706963958729,0.352883907869704,0.300426782600198,3.98491362571494,2.00119259267607,0.300426782600198,1.17304791428104,0.697946200206528,"OrgSubtype_1.2"
5.19698466911366,5.23679749368226,5.06867071313491,4.40381179431544,4.15794661266648,2.51266428020866,4.94562993357166,4.81165474547289,2.43164824460158,4.90599332609074,5.53202340228627,5.79037282818849,0.990311476500164,4.1093784059921,0.328634658954093,"OrgSubtype_1.2"
1.99790879405885,1.26780443017707,0.961617379729465,1.38761237222883,4.49439402747055,4.1949952092277,3.77475846099311,2.92183693167836,4.96957692007599,3.17446759269441,2.72589507498193,2.11881344599203,3.71318885347781,3.85526533565675,4.92109315817514,"OrgSubtype_1.2"
3.09596682051946,3.37908624580523,4.71306919766903,4.67733234752298,2.25427164242108,2.78846395056105,2.51443929344742,4.71706804475747,0.673604856284684,1.18769083477836,4.02386715772505,3.97085965630802,0.205394023232887,2.85562682869594,1.93593329197305,"OrgSubtype_1.2"
1.02617243069043,0.800680420763601,0.471305496586484,1.70910299552366,4.93218670705693,3.25221154232052,2.48421772414581,2.11684713425244,3.59693193949573,3.7239316048846,2.96180170863444,1.46275025467995,2.5135445070094,2.54306373088626,3.17947887917048,"OrgSubtype_1.2"
3.81784691054156,3.38780511034447,4.95099033467181,4.20164174856892,0.335484482006667,1.4770291962466,1.8449776184145,1.65809459480557,0.51432008928797,1.14352832397443,1.01600198501422,4.69515512327245,0.335484482006667,1.59482499082032,0.335484482006667,"OrgSubtype_1.2"
2.26716115667263,2.86963381957766,2.89773931408284,3.3679076716541,1.19249306285373,1.53052297765704,1.39126712124888,1.98633704137859,0.450397409900544,0.189488117182418,4.03640929773715,3.16902093916404,0.189488117182418,2.09738214958629,0.189488117182418,"OrgSubtype_1.2"
6.62201098662555,5.86821036770069,5.82992841178923,4.8966171825475,5.62466382649217,0.320815326855084,5.74468140194356,4.46843293501887,2.33153549254214,0.320815326855084,5.6491032456358,5.5843429542109,1.17935927075872,2.40333369573504,0.320815326855084,"OrgSubtype_1.2"
3.58989606424333,4.4614940679991,4.25011225866895,4.60974833639176,0.414157089003836,3.34522308034085,1.94388835193097,1.50310703415261,1.8508787300546,0.414157089003836,3.90876578050851,4.8220353788739,0.414157089003836,1.4113362589007,0.602864939491309,"OrgSubtype_1.2"
5.17220553872735,4.4641646919217,5.32094930206128,4.26935138518516,4.40468537630396,2.27241283378822,3.98274177115501,4.67182523196287,2.86296661301075,2.58488489254762,4.87408252119508,3.86130926093884,0.181789936917287,3.11826074407524,3.13579468755308,"OrgSubtype_1.2"
1.30175543777804,0.863206878392899,2.35126008622109,2.00311988515915,2.44382497875081,2.26782769617125,1.21627411900857,1.89944091869559,2.95048587874059,2.62159904570305,2.25086807109615,1.42211292747805,2.20239328980006,3.22601945884398,2.89724883261883,"OrgSubtype_1.2"
4.14454334726313,4.54555579541917,5.07746820390875,6.32044621601411,3.50799880480441,3.54617840065466,3.77136490882712,5.19791250682357,2.5459706465938,3.3747880849302,5.94308282305005,5.70601647985358,2.45317500221108,4.99855798677409,3.32270227104849,"OrgSubtype_1.2"
8.62701929029585,8.40051616784649,8.69351845889051,7.20742181883375,6.81777316313054,5.92662352674032,6.90018279711716,7.30421563375365,4.67992542677427,0.518813313362799,8.73521920376209,8.0875019457954,3.2431116366941,7.64511636471405,1.43250960291587,"OrgSubtype_1.2"
13.6046522932553,13.0352003869237,13.4742944954562,14.3517811702518,14.0936300262242,12.7951609787029,14.8603423340818,15.327109214455,12.468968429872,12.4407259360024,14.7245033098159,14.4001263561942,12.9872296518359,12.9218910973709,8.9788439132725,"OrgSubtype_1.2"
3.1600561191544,3.33685160429112,2.96348729631156,2.46266201120813,3.74832678057959,4.03869750775613,1.83162366853892,2.58261533663613,4.0312928270654,3.45615737459647,1.28024731715656,2.3861479632566,3.06505736867416,3.47413943074986,3.2726673426932,"OrgSubtype_1.2"
3.95919924331188,3.85901157728789,4.71889836758225,3.26174082660129,0.150685721308951,3.08911671379212,2.36483033121123,2.67387677430981,1.66107249703766,1.98864164952719,3.97843549708354,4.19939203529199,0.487174728220479,3.0415940954644,0.150685721308951,"OrgSubtype_1.2"
5.40780570602712,4.55926848119921,5.04935443948344,5.70019549627524,3.66193689408993,3.9514858193936,3.75703340327695,4.93295653986855,4.07794854752498,4.04934336210668,4.76674436845113,5.32842331994708,2.7580234175963,3.55945524864561,4.27807257722771,"OrgSubtype_1.2"
3.21838362402958,3.16544079469097,3.25949411073019,3.14290137563522,2.62542576111442,2.98305138834764,3.59946990813737,3.15855510983311,1.87262288129926,3.15873762351555,2.67849590398479,3.35828152589609,2.38972583400549,2.35835394490172,1.57595644373755,"OrgSubtype_1.2"
5.26207072647472,5.88027723768652,5.82032263413182,6.9924108229336,3.80940543946248,3.7645122688947,4.21870643034785,4.95140003566247,4.69468602790689,3.66178620015337,5.83023920538955,4.73029947134093,4.78457514775763,3.51752091889127,4.6945113019074,"OrgSubtype_1.2"
3.76069431923403,3.79668356467502,5.38553887373076,3.71598647829581,2.6981576454579,0.825643473601702,4.17720568196801,3.06445755526653,2.60603420651906,1.42337043203314,8.02910173748957,6.10687157763315,1.42827115884459,4.03958601575368,0.591407462523818,"OrgSubtype_1.2"
1.85668423024217,1.7257604485799,1.23845694483168,2.47434535527638,3.08728990258134,2.52160007707306,1.07242215805732,1.38089727335859,3.22470147025182,2.17191097955604,2.35519624810046,2.61422310515074,3.15986484759234,3.25163691773952,3.18464852275251,"OrgSubtype_1.2"
6.03784280933424,4.97703863483652,5.98986149283056,4.79899746106177,5.43620311933293,6.77772257761924,5.7958835147258,5.12305364659507,6.89111772547563,6.44961483549649,4.64608288311909,5.86753083393536,7.69085665789427,6.64606664399059,7.08520740445632,"OrgSubtype_1.2"
1.6821066390804,0.709579406579276,0.753822863225917,1.88503375680563,3.44884985028477,3.75316663491229,3.0799591494905,1.27400102325787,2.41642158167167,3.65841586501741,1.84130861131805,2.63554586326789,3.06605160605382,2.93824742298669,3.75477716455564,"OrgSubtype_1.2"
1.46190699425852,1.89895869416413,0.772328472901656,0.985026475258817,3.74107279583057,1.60628578147324,1.79692943420289,0.385448294352597,2.35952113251201,3.12406212830171,1.0518584070364,1.28276404017691,4.65386053901416,1.76546478203029,5.38502855231567,"OrgSubtype_1.2"
1.62217253427607,1.34343081315625,3.16934211904478,1.44094675757657,2.91362227394028,3.34159713179778,0.896311975380782,0.644372974897373,3.70087179907372,4.28388399353361,2.61109434772488,3.64800302102502,4.24219776970541,3.19855996513258,4.45158127289806,"OrgSubtype_1.2"
0.270525475448841,1.26550589381242,0.270525475448841,0.270525475448841,1.96165407274969,7.0795995140287,0.374819118219143,3.55063379471842,5.67404888357897,0.884208003795151,0.270525475448841,0.270525475448841,4.36685797312189,4.80345370031993,0.758277402271359,"OrgSubtype_1.2"
0.292903880184702,1.44841286303127,0.292903880184702,3.09947407422108,3.67156348233401,0.963383090290579,0.292903880184702,0.292903880184702,2.30248132555998,4.20297566221524,1.27338134176581,1.57621461105084,4.56003061774319,4.97977856570488,9.31448253241906,"OrgSubtype_1.2"
0.158945338832473,0.421612574062893,0.158945338832473,0.158945338832473,3.77306105840677,4.82726582858005,0.158945338832473,0.158945338832473,0.158945338832473,1.26029051160906,1.23081253383486,0.158945338832473,5.0981784528442,0.849454351870517,5.63153373818746,"OrgSubtype_1.2"
2.63436115278639,3.58971403060763,3.99909317227083,3.51726674970352,1.90013885309189,0.376953018384664,1.00852183872245,3.86126372289149,0.924773409182324,0.284479310581492,0.948026860258204,1.96107985237613,0.284479310581492,2.3371818065341,0.284479310581492,"OrgSubtype_1.2"
3.31248898007529,3.2927215643658,2.55490640611179,0.956156041780305,2.04419826722504,1.15800208296625,0.78243271158429,2.99457836714673,0.39611088247923,0.646474870019002,1.43365067367024,2.33564871126127,0.182335180716028,0.769369639623586,0.182335180716028,"OrgSubtype_1.2"
2.59518197976811,3.16771102673978,3.63987771236688,3.97310383971092,0.279701034121421,2.02443907798687,2.56565728925296,2.9914054441965,1.87042896328275,0.477699797053172,1.33462263304026,3.94230263756312,0.279701034121421,2.94718219069135,0.285732757510181,"OrgSubtype_1.2"
1.13027635060791,0.364593542146625,1.25575889437625,0.364593542146625,3.3717537062961,3.54144087288363,1.50433579720588,2.32726525043739,2.78989697940068,2.90953472218753,2.41292543824577,0.756862543995829,1.31969394011892,2.13806723039739,3.65234448016345,"OrgSubtype_1.2"
0.736279742449206,1.08784255335213,1.24515174658106,2.83944994436074,1.98399720033752,2.90971098548449,0.308474355600314,0.308474355600314,7.71512001518443,4.71986921708667,4.46357709569345,4.25756922813516,5.05853032697563,7.25019407241944,7.68229687637225,"OrgSubtype_1.2"
1.11679071191834,0.758644934661473,0.338082227587945,0.439174316532465,3.4535553465773,3.66526197448963,2.52632272391159,1.92595854397783,4.6584432503321,3.91028116115538,3.43628136116942,2.96246683682844,2.4975508710866,2.68751760842466,3.49109668895608,"OrgSubtype_1.2"
2.37459941865899,2.35535861578296,2.10422212163061,1.73753664815618,3.81345967504708,3.1989232677185,2.04686706351484,1.47470287442042,2.98124561140526,3.99073290446634,2.88458937745438,2.74681351165858,3.04380957624667,2.05813059526306,3.96531563392273,"OrgSubtype_1.2"
5.66341019452004,5.6832614317728,5.91833040901477,4.80228954926445,0.249956203317444,2.31532651796797,1.50819195641252,3.21097821530373,3.02568985010957,0.519157859433071,4.19365180753345,4.4650316521129,2.86204190340277,2.36644394517638,2.07725234726725,"OrgSubtype_1.2"
3.93915885736966,4.06431136968346,4.72785795225849,4.19813376757785,1.50591487667855,3.86966295404863,3.94793336588658,2.40867180911444,3.47453487411974,2.45274189530272,4.16372557702561,3.54590801735767,1.1784989596912,2.97358580640178,2.06179851904796,"OrgSubtype_1.2"
8.66214712629912,9.09156667423457,8.54161525955027,10.2645767813063,2.56567300858567,5.9421994543723,8.33878142833935,5.41795471026489,7.71308917340874,4.2972020092325,8.97067635245883,7.23282597953476,0.595612610391333,5.80693779596172,5.51716673357019,"OrgSubtype_1.2"
5.12864786430104,5.80704150056899,8.3731330372758,6.61642077125195,0.766583483293426,2.86527514757841,1.29245560992108,1.95165548428801,1.72144217965135,0.92598257718289,3.23544145858202,3.55431862063365,0.389945508138282,0.731234914639194,2.84553987794003,"OrgSubtype_1.2"
5.20475739313776,4.01969954647804,4.41865363241763,7.07374579122771,1.79423627467537,3.75991202871835,2.58659110537425,3.68647568898539,3.87499032488443,1.94167039796543,6.35839106405867,5.69758123898348,0.417438242820549,3.06133327113517,1.42553862975969,"OrgSubtype_1.2"
2.7939160541381,3.21579700818878,4.4478061844434,4.05979533929023,1.92688464835619,1.07813427656744,4.26778580278653,4.12086910344837,0.488249209418624,3.67725241692863,4.62488909320488,1.89909287318468,0.295753297023363,2.58687853965234,0.432056777788724,"OrgSubtype_1.2"
6.74700201478219,6.26181430799963,6.22324139842344,6.08170056059534,5.20012721855211,5.28161262736789,5.75484713391295,4.88730108085873,5.03106804942322,4.34590337368511,5.48922254970564,6.49248525786479,4.52776546284595,4.94547502938927,5.22995168224744,"OrgSubtype_1.2"
2.58257812557871,0.355709882707862,2.64702072300487,1.5656606527738,2.43738100087764,6.20736370532791,2.3525045687169,1.02270310679173,5.24232662513166,8.80331464943407,1.20316553206442,4.36581458053521,2.7875060116262,4.15039438125916,5.67436214086835,"OrgSubtype_1.2"
